id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1423138,2023-09-06,"Email Hi Thunderbird, my email account with Thunderbird is kenneth1@afrihost.co.za I am able to receive emails from Thunderbird but not from my provider which i",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-06 00:09:17 -0700
1423139,2023-09-06,"Cannot accept calendar invites: ""Processing message failed. Status: 80004005"" Hello, I am unable to accept calendar invites sent to me (I have my own email doma",❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-09-06 00:20:12 -0700
1423140,2023-09-06,"Mail archiviate Salve, quando eseguo una ricerca nell'elenco delle mail individuate seleziono la mail di mio interesse per aprirla ma, purtroppo, non leggo null",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-06 00:44:42 -0700
1423145,2023-09-06,"Select Messages column in 115.2.0 The new Thunderbird (Supernova, 64-bit, 115.2.0) in Windows 11 is mostly working pretty well for me. However... the Select Mes",🪟;Windows 11;os:win11,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-06 01:52:22 -0700
1423148,2023-09-06,"mail.display_struct isn't applied to signatures When mail.display_struct = false, the content of the email shouldn't show *bold*, /italic/, etc… It doesn't seem",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-06 02:07:14 -0700
1423149,2023-09-06,It concerns Thunderbird on Mac. I have installed Addon Quicktext. The problem is that Thunderbird does not show html format on Mac. It does in Windows. The issu,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-06 02:07:23 -0700
1423152,2023-09-06,"Deleted folder Hi, I´m a swedish Thunderbird user since many many years back. But this problem has never happened to me before. I was renaming a folder, and tha",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-06 02:37:08 -0700
1423153,2023-09-06,"client posta thunderbird - richiesta password generale Buongiorno, dopo anni di utilizzo di thunderbird, stamane mi chiede di impostare la password generale. NO",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-09-06 02:41:08 -0700
1423154,2023-09-06,Duplictes get created in Folders that I created Hi I use a PoP account and save emails in folders that I create on my Local Hard disk. Over time or after an upd,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-06 02:57:00 -0700
1423155,2023-09-06,"Saving links for next emails How can I save the links I usually send in my emails?  On previous Thunderbird version the links was automatically saved, so when I",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-06 03:41:58 -0700
1423161,2023-09-06,Can't send messages to gmail users My wife and I run Linux Mint 21.1 on identical PCs. Our internet provider is zen.co.uk. We both have TB 102.15.0 and Italian ,🐧;Linux;os:linux,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-06 05:22:05 -0700
1423167,2023-09-06,"MY EMAILS   GETS TRUNCATED AND I DONT HAVE ENOUGH STORAGE Good  Morning ,  Some of my emails get truncated    and  I  get messages that my email  can not be com",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-09-06 05:45:48 -0700
1423168,2023-09-06,"Thunderbird Calendar - Change size of Catagory tag We are looking to use Catagories to book meetings in one of two boardrooms, but we find that the catagory tag",❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-09-06 06:10:25 -0700
1423172,2023-09-06,"Unread filter won't stay pinned in quick filter bar I just received the update for Thunderbird to 115.2.0, 64 bit. For some reason when I set the display to onl",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-06 06:51:56 -0700
1423178,2023-09-06,Message sent but a copy not placed in your sent folder (Sent) due to network of file access errors Hi there. I could really do with some advice about an annoyin,🪟;Windows 10;os:win10,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-06 08:03:19 -0700
1423180,2023-09-06,"Cannot get my email.  TB claims that more 1 connection.  But there is no other. Please tell me what I can do when TB claims that I have more than 1 connection, ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-06 08:16:36 -0700
1423184,2023-09-06,"Local Folders selection when a folder is selected I make extensive use of the Local Folders in Thunderbird, using filters to place incoming messages in specific",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-06 08:34:21 -0700
1423193,2023-09-06,Reading Window is too small. How to make it bigger? In Thunderbird the window where I read my email is very very small. It will not get bigger when I use the tw,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-06 11:08:41 -0700
1423196,2023-09-06,"Security exceptions? Certificates? I can't send, receive, or reply in Thunderbird as of late last night. I've been using Thunderbird on this laptop since Februa",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-09-06 12:10:07 -0700
1423199,2023-09-06,why in the latest versionwhen selecting an email account to view it opens showing a random file. in list rather than at the new emails in old version I have fou,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-06 12:42:47 -0700
1423200,2023-09-06,"address book list problem When I edit an existing list in address book, adding new addresses and deleting old addresses, the list looks correct in address book.",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-06 12:57:18 -0700
1423203,2023-09-06,"Some messages not being marked as read when viewed in preview pane When viewing e-mail in the lower-right (Preview?) panel, some are marked as read immediately ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;GMail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-06 13:21:47 -0700
1423205,2023-09-06,Does EXPORT command copy all my email addresses and content in one go? I have 6 different email addresses that I'm currently using through Thunderbird. I'm abou,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-09-06 13:45:03 -0700
1423206,2023-09-06,New update made changes to printing email When I go to print an email out it puts the From and To on the first page then leaves the entire rest of the page blan,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-06 13:50:06 -0700
1423210,2023-09-06,ctrl-V to paste results in variable width Hi. Thunderbird 115.2.0 on Windows 11.  User idiocy not ruled out. Very often when I'm composing an e-mail and swap be,🪟;Windows 11;os:win11,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-06 15:06:49 -0700
1423211,2023-09-06,"Pop3 Sent folder not displaying Hi, I do not see my Sent Folder in 4 of my 7 POP3 accounts.  I have used Thunderbird for all my email accounts for ages. I was r",🪟;Windows 11;os:win11,🛠;download-and-install;t:download_and_install,💌;Hotmail;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-09-06 15:26:07 -0700
1423215,2023-09-07,"New Thunderbird account - when I send mail, it goes to me, not recipient I just downloaded and configured Thunderbird to access my Outlook email account. Seemed",❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-06 17:02:07 -0700
1423221,2023-09-07,Weird formatting in emails that I can't seem to change When Thunderbird upgraded to Supernova I lost all formatting for text in emails and signature block. I've,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-06 18:54:33 -0700
1423228,2023-09-07,"Strange - auto update from v102 to v115 isn't available, but recent manual check proves it is When I checked for an update manually, it showed me an option to u",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-09-06 20:34:17 -0700
1423229,2023-09-07,"I have noticed that my emails do not have the date anymore, they are numbered.  I want the dates back, Is this possible? My emails do not have dates on them any",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-06 21:13:42 -0700
1423231,2023-09-07,"Supernova - Why is the File | Edit |View ... below the action menu?? After I foolishy ""upgraded"" to SuperNova this is what my menu looks like. Why is the File |",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;tb115;,2023-09-06 21:30:28 -0700
1423233,2023-09-07,"Thunderbird 115 email text size on screen. Following instal, I have no control over the rather large screen display of email text. None of the settings for this",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,🇪;eset;av:eset,❓;;uc:unknown,customize;,2023-09-06 22:14:58 -0700
1423236,2023-09-07,"Thunderbird locks up (hangs) on startup when checking for new email [mac] Mac OS 13.5.1 Thunderbird 115.2.0 This problem has been ongoing for about one year, no",🍎;osx;os:macos,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-06 22:49:41 -0700
1423242,2023-09-07,Managing Rules across multiple Thunderbird installations Hi I run my Thunderbird account across 3 different Windows 10 devices There  are 2 of these computers I,🪟;Windows 10;os:win10,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-07 00:48:53 -0700
1423243,2023-09-07,"Deactivating Message Filters Hi Is there a way to deactivate and later re-activate Message filters, ideally in bulk, please? Thanks Dean ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-07 00:50:48 -0700
1423245,2023-09-07,"Messaggi di Posta aprta non leggibile Buongiorno a tutti, con la presente Vi chiedo gentilmente supporto in merito al problema riscontrato. Nello specifico Vi d",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-07 02:00:46 -0700
1423248,2023-09-07,"Update to 115, Folders/Mails are gone I've been updated to Thunderbird 115 on Windows 10 today. For the last decades, I used to sort my incoming mails into fold",🪟;Windows 10;os:win10,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-09-07 02:09:13 -0700
1423249,2023-09-07,"Blocking files in the signature Mozilla Thunderbird gives me this error message: ""Thunderbird has blocked the file from being added to this message. By unblocki",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-07 02:27:18 -0700
1423250,2023-09-07,"Can no longer get emails A particular email fails to download (shows ""downloading message 1 of 80"", then Thunderbird times out and does not attempt to download ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-07 02:43:22 -0700
1423251,2023-09-07,Mozilla Thunderbird e-mail Mitt e-mail fungerar inte sedan den 3 september 2023. Kan ni hjälpa mig ned det på något sätt? Jag har så mycket jobb nu och är helt ,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-07 03:07:40 -0700
1423252,2023-09-07,"Folder panel, does not always show where the newly received posts are Hopefully, the attachments will show what the problem is... On a top-level account folder,",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-07 03:17:27 -0700
1423254,2023-09-07,"Folders pane missing, other panes empty, after update to Thunderbird 115 After updating from 102 to 115 today, The Folders pane is empty, and without any folder",🪟;Windows 10;os:win10,👽;other;t:other,❓;;m:unknown,🇪;eset;av:eset,❓;;uc:unknown,other;,2023-09-07 04:24:23 -0700
1423255,2023-09-07,"Unable to send emails via Outlook365 SMTP oAUTH2 settings Hello, I am having issues with all my microsoft accounts and thunderbird on windows 10. (all my accoun",🪟;windows 10;os:win10,👽;other;t:other,📮;gmail;m:gmail,Ⓜ;McAfee;av:mcafee,❓;;uc:unknown,other;,2023-09-07 04:30:16 -0700
1423257,2023-09-07,Añadir cuenta Hormail Estoy intentando añadir una cuenta de Hotmail (ya tengo otra que funciona perfectamente). Me da continuamente mensaje de error. ,❓;;os:unknown,🚧;fix-problems;t:fix_problems,💌;Hotmail;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;needsinfo;,2023-09-07 04:53:41 -0700
1423259,2023-09-07,"nezobrazují se ve složkách všechny účty vytvořené v TB Mám v TB vytvořených 6 účtů, ale pouze jeden z nich se zobrazuje v seznamu složek v levém sloupci. V příl",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-07 05:18:40 -0700
1423262,2023-09-07,Starred messages in folders [number given does not include them] The number of starred messages showing from INBOX does not include starred messages in folders.,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;search;,2023-09-07 05:53:01 -0700
1423266,2023-09-07,"Single PDF Output Is there anyway to force TBird to print selected emails into a single pdf file? I've been trying to convert my office to TBird, but this is a ",❓;;os:unknown,🔩;customize;t:customize,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-07 06:34:36 -0700
1423267,2023-09-07,"Viste personalizzate CIAO, oggi ho aggiornato TB alla v.115, tutto è andato bene. Ho alcune visualizzazioni personalizzate che utilizzo e di solito lascio impos",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-07 06:44:16 -0700
1423268,2023-09-07,Los mensajes nuevos entran como ya leídos Hola ¿qué tal? Estoy utilizando Thunderbird en mi mac pero cuando me llegan correos nuevos aparecen como ya leídos. Cu,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-07 06:48:19 -0700
1423270,2023-09-07,Time zone currently incorrect for America/Santiago in Calendar Clocks changed in Chile over the past weekend. Windows has switched to the new time. In Thunderbi,❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-09-07 07:20:42 -0700
1423272,2023-09-07,Thunderbird - special alert for particular senders? What I have in mind is to be able to play a special sound when I receive a message from a particular sender ,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-07 07:32:11 -0700
1423274,2023-09-07,Thunderbird mail client doesn't populate the To field  with emails from my address books There could be a problem with my Thunderbird settings that is preventin,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-07 08:56:21 -0700
1423278,2023-09-07,"""Authentication failure while connecting to server imap.gmail.com"" from Thunderbird after clcking Allow. I'm using Thunderbird 115.02.0 on Ubuntu 22.04.03.  I u",🐧;Ubuntu;os:linux,🔏;privacy-and-security;t:privacy_and_security,📮;gmail;m:gmail,🇪;eset;av:eset,🪛;usercontent;uc:unsupported_customization,privacy-and-security_1;,2023-09-07 09:27:19 -0700
1423279,2023-09-07,fault in thunderbird program Fix the problem? I get the following error message when I click on a link in Thunderbird with Chrome browser in the background. Thi,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-07 09:29:21 -0700
1423283,2023-09-07,email access Have not been able to access my email yesterday or today. Last access was Tuesday 5 September. Authentication failed. ,❓;;os:unknown,👽;other;t:other,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-07 10:23:52 -0700
1423285,2023-09-07,"visualization the visualization of group of mails appear always with ""tree"" by default I don't want to see it as tree, I want to see it ALWAYS by ""simple"", one ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-07 10:51:34 -0700
1423288,2023-09-07,configurazione una mail pec si thunderbird Desidero conoscere i parametri per inserire un account mail da utilizzare come pec ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-07 11:02:12 -0700
1423302,2023-09-07,"Writing email When selecting a recipient for an email, the recipient's name is not shown in ""To"", only the email address shows. In other words, when I type ""Bil",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-07 14:26:31 -0700
1423308,2023-09-07,"Thunderbird Upgrade I just upgraded my Thunderbird Application to the latest release. The upgrade changed the inbox column, size, and more. How do I increase th",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-07 15:46:13 -0700
1423310,2023-09-07,Version 115.2.0 Junk folder. Where is it? Why i can't see the junk folder of any of my mails so i clean it? At the older version i can see when i have junk mail,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-07 16:58:24 -0700
1423311,2023-09-08,"Why does my contact list look like this? For quite a while now, my contact looks like the attached (all obsolete email addresses, for safety) screenshot. This c",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-07 17:10:15 -0700
1423313,2023-09-08,Email will not down load Email will not down load and after a bit the message that it cannot reach IMAP server. Nothing was changed that I know of since last ni,❓;;os:unknown,🛠;download-and-install;t:download_and_install,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-09-07 18:04:36 -0700
1423316,2023-09-08,Unable to access Gmail in Thunderbird with new password I change my Gmail password. Now I can no longer send or receive messages in Thunderbird. When I try to u,❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-07 18:55:21 -0700
1423318,2023-09-08,Apply message list columns to all folders Is there a way to apply a setting of message list columns to all folders in Thunderbird? I saw one posting that said y,🪟;Windows 10;os:win10,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;needsinfo;,2023-09-07 19:44:45 -0700
1423319,2023-09-08,"Preview of new messages in inbox by hovering over inbox Prior to Supernova version, whenever new messages arrive in an Inbox I could hover my mouse over the Inb",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-07 19:50:58 -0700
1423326,2023-09-08,"Archiviazione messaggi Buongiorno a tutti, riscontro un problema con l'archiviazione delle e-mail, nella configurazione account ho l'impostazione di archiviare ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-07 23:56:03 -0700
1423329,2023-09-08,thunderbird not syncing folders until selected. Hi Im using: thundebird 115.2.0 (64-bit)  Linux version 6.4.12-arch1-1  KDE plasma version 5.27.7 KDE frameworks,🐧;Linux;os:linux,👽;other;t:other,💌;office365;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 00:44:28 -0700
1423330,2023-09-08,Grouped messages conversations show not correct emails. Thunderbird issue. Our hosting company told me that from server side everthing is normal. Look the image,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 01:29:15 -0700
1423335,2023-09-08,"Save As File (HTML) drops URL from embedded external images Tbd 102.15.0 (64-bit) on Ubuntu 20.04 After composing a message, and embedding images via Insert > I",🐧;Ubuntu;os:linux,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 03:17:04 -0700
1423337,2023-09-08,"THUNDERBIRD - Outgoing Email address is always the same, regardless of the chosen one Hi! I have 3 email accounts. When I compose a new message I can choose whi",🐧;Linux;os:linux,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 03:40:23 -0700
1423338,2023-09-08,"Jumbled, illegible texts. Thanks for all the help and suggestions.  If I were to install Zone Alarm, I would have to nullify my subscription to the one I have n",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,🇿;Zone Alarm;av:zonealarm,❓;;uc:unknown,fix-problems;,2023-09-08 04:16:25 -0700
1423339,2023-09-08,"Selected ""Send Later"" now the email is not findable within Thunderbird I don't have any Thunderbird extensions installed. I composed an email and selected ""Send",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 04:26:42 -0700
1423343,2023-09-08,"Can't create new local sub-folder I want to add a new local folder (sub-folder), but it doesn't work. I do have some sub-folders from a couple of years ago, but",🐧;Linux;os:linux,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 05:08:21 -0700
1423353,2023-09-08,Thunderbird Supernova Ma anche la versione 115.2.0 è per chi installa da zero? A me infatti (MacBook Pro con macOS 13.5.2) dà gli stessi problemi della 115.1 (n,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-08 07:40:49 -0700
1423358,2023-09-08,Increase Message View pane size I installed T Bird 115.2.0 on a new PC.  I see that I can't enlarge the Message View section by shrinking the upper mail view se,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-08 08:37:50 -0700
1423359,2023-09-08,"Removed Gmail account I have removed my Gmail account from TBird, but I notice the Googlemail folders still seem to be there in the profile. Can I safely remove",❓;;os:unknown,👽;other;t:other,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 08:39:50 -0700
1423361,2023-09-08,"When I add a new event to the calendar by dragging to highlight times, it names itself as ""untitled"" before I can type anything As the title sales, when I add a",❓;;os:unknown,📅;calendar;t:calendar,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-09-08 08:42:11 -0700
1423362,2023-09-08,"Upgrading to 115.2.0 from 102.15.0 In 102.15.0, it is now showing ""Update to 115.2.0"".   When I go to the release notes though, it ways that there is no upgrade",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-09-08 08:53:23 -0700
1423363,2023-09-08,"Lost emails This morning, all of my previous emails, both those received and those sent, had disapeared, with the exception of those of the last ten days.  I ca",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 08:56:51 -0700
1423364,2023-09-08,Calendars missing in Thunderbird I had to change my email password. After updating my passowrd in Thunderbird 2 of my 3 calendars have disappeared along with al,❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-09-08 09:00:35 -0700
1423367,2023-09-08,"Problem when upgrade to WIN11 Hello After upgrade to Win11 Mozilla start acting change. In mails with a HTML link, the link is shown in full, instead of just sh",🪟;WIN11;os:win11,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-08 09:16:23 -0700
1423377,2023-09-08,"Supernova update: I can no longer see my emails I just upgrades to supernova, now my emails are not showing, screen is black . I can press F5 and I see messages",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-09-08 10:53:37 -0700
1423378,2023-09-08,"Middle-click no longer opens message in new pane after update to 115.2.0 SuperNova Hello, I am no longer able to Middle-Click (wheel-click) to open messages in ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-08 11:22:12 -0700
1423380,2023-09-08,Emails not downloading from Optimum/optonline Thunderbird has stopped downloading emails from my Optimum (optonline) account.  It is still downloading emails fr,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 11:41:06 -0700
1423383,2023-09-08,"Thunderbird / Ubuntu ""Choose Application"" Dialog I have three browsers installed, each set to a different level of default security (medium, high, and ""why woul",🐧;Ubuntu;os:linux,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 12:27:39 -0700
1423384,2023-09-08,I am not able to receive mail but can send? I cannot receive mail but can send? ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 12:39:08 -0700
1423385,2023-09-08,DNS locked up when Supernova was restarted (after upgrade install) We noticed that our internet connections died after midnight (not sure when).  We have a PFse,❓;;os:unknown,👽;other;t:other,💌;outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;firewall;dns;tb115;probablynotathunderbirdproblem;pfsense;,2023-09-08 12:55:16 -0700
1423389,2023-09-08,"Suddenly, I stopped receiving new emails Hello, As of yesterday, no new emails have been received in Thunderbird. I have space on my computer.   I also deleted ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,Ⓜ;McAfee;av:mcafee,❓;;uc:unknown,other;,2023-09-08 14:02:02 -0700
1423390,2023-09-08,"Not Getting Emails? Starting today I cannot get emails on my iMac running Thunderbird.  I have not changed any settings, nor do I believe that TB was updated.  ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;tb115;,2023-09-08 14:14:33 -0700
1423391,2023-09-08,"Getting access to all folders after update to V115 Hi, Been using Tbird for forever. I have a odd setup of accounts.  A bunch of accounts that are each one emai",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;needsinfo;,2023-09-08 14:59:50 -0700
1423393,2023-09-08,102.15 breaks IMAP folder hierarchy rendering Thunderbird unusable; how to revert to 102.14 or fix? Most of my work life is in email. Over 25 years (starting wi,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 15:44:03 -0700
1423397,2023-09-09,"odd ""null"" text appears on message window below menu and above toolbar After installing Thunderbird 115.2.0 (64-bit) yesterday, all of my email messages (not wh",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 17:22:38 -0700
1423403,2023-09-09,Emails in my inbox disappeared after installing Thunderbird 115.2.0 My Thunderbird email reader was updated to 115.2.0 earlier today. It looks good except that ,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;tb115;,2023-09-08 18:29:31 -0700
1423404,2023-09-09,"Outlook 365 SMTP and Oauth2 Recently, my College switched to Outlook 365 mail. I'm running the latest 64 bit Thunderbird on Windows 10. We use OAuth2 for incomi",🪟;Windows 10;os:win10,👽;other;t:other,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 19:07:23 -0700
1423406,2023-09-09,How do I send you a message? You cannot send feedback from your site. The submit button is disabled. ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 19:21:10 -0700
