id,created,updated,title,content,tags,product,topic,locale,answers,creator,link
1419381,2023-07-26 07:06:30 -0700,2023-07-27 04:01:09 -0700,Thunderbird 102.13.1,"<p>I am completly confused with migration, I want to move T/bird as I have it in Win 10 to a new machine with Win 11. </p><p>None of the articles make sense, the link to the ""profile folder"" takes me to a big list of things not recognised here: </p><p>C:\Users\R-LT-NOVA\Downloads\tfr data </p><p>The R-LT etc is the name of this machine. </p><p>Thunderbird is working fine but there is nothing under users&gt;AppData&gt;Roaming&gt;Thunderbird although a ""prifile"" there does seem to point to the file above. </p><p>Thanks in anticipation. </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1592943;1592947;1592966;1592979;1592995;1593017;1593019;1593151;1593159;,notton,https://support.mozilla.org/questions/1419381
1419383,2023-07-26 07:44:40 -0700,2023-07-30 04:20:46 -0700,Linked email messages need parsing into seperate messages,"<p>Hi all, </p><p>I have a new and odd situation.  I normally only have single messages in my sorted ""In Box"" folders and life has been great with TB for &gt; 20 years. </p><p>I had a couple of emails that had the damn Google linked messages where the original is linked to all subsequent replies.  So when I need to open a single message 4-6 open that were ""nested"" under the original message.  I know many Gmail users seem to like that.  <strong>Me not so much.</strong> </p><p>I search everywhere I could think of but could not find a way to parse these into separate messages as I normally have them. </p><p>My folder with these email messages looks like this. Anybody have a solution to unlink these so they are stand alone messages as usual? I went into the MBX folder where messages are stored but while I am reasonably experienced with moving messages to different In Box folders I could not figure out how to do this deep under the hood. </p><p>Tnx Bat Dude </p>",other;,thunderbird,other,en-US,1593794;,batsncats,https://support.mozilla.org/questions/1419383
1419385,2023-07-26 07:58:06 -0700,2023-07-30 04:19:11 -0700,THUNDERBIRD EMAIL,"<p>I have noticed on the latest version of THUNDERBIRD that when I go to delete a number of selected emails from my email account I get popup notification on the top bar that says "" ( Thunderbird not responding )"". I hadnt noticed this happening before and Thunderbird now seems ...a bit slow. </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1593793;,gregg.shaw,https://support.mozilla.org/questions/1419385
1419387,2023-07-26 08:11:38 -0700,2023-07-28 06:48:11 -0700,SuperNova messed up my emails,"<p>Hi, I have downloaded the latest Thunderbird and it is driving me mad because I KNOW there is a simple solution (I hope) When I used to open my emails they were all listed from oldest to newest and Thunderbird would automatically go to the bottom of the list where my latest  (newest) emails were, NOT ANY MORE it goes to the older email in my in box, click date and YES the latest email rushes to the top of the list BUT I want it at the bottom HOW do I get the emails back the way I like them? </p>",customize;tb115;unifiedfolders;bug1845934;,thunderbird,customize-controls-options-and-add-ons,en-US,1592970;1593011;1593250;1593260;1593391;1593423;1593432;,RLLC,https://support.mozilla.org/questions/1419387
1419389,2023-07-26 08:30:36 -0700,2023-07-28 08:24:19 -0700,Sincronizzare categorie,"<p>Buonasera a tutti, sto usando thunderbird da relativamente poco tempo come alternativa a oulook </p><p>una domanda: c'è un modo, anche attraverso exchange activesync, di sincronizzare le categorie?  </p><p>se si, in che modo?  </p><p>grazie  Alvise </p>",customize;,thunderbird,customize-controls-options-and-add-ons,it,1593198;1593388;1593390;1593392;1593401;1593407;1593444;1593449;,marketing86,https://support.mozilla.org/questions/1419389
1419391,2023-07-26 08:35:08 -0700,2023-07-29 19:52:21 -0700,Cannot change font colors on MacOS,"<p><a href=""https://support.mozilla.org/en-US/questions/1277826?page=2"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/1277826?page=2</a> </p><p>Same issue tried all options, nothing works. </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1592953;1593547;1593726;,christian.d.ruf,https://support.mozilla.org/questions/1419391
1419393,2023-07-26 08:47:56 -0700,2023-07-26 08:47:56 -0700,Thunderbird stopped sending email. Fails to connect to outgoing server. Doesn't even request password,"<p>Title says everything. My incoming server and outgoing server are different. Passwords are different. None are saved. Nothing changed in my notebook configuration (windows 10, latest update) </p><p>I have gone through the whole list of tests: Checking TB version (up to date) 102.13.1 checking outgoing server data, which were unchanged and are still those recommended by server company (<a href=""http://Ziggo.nl"" rel=""nofollow"">Ziggo.nl</a> for upcmail) Tried firewall and antivirus off, didn't change. I have no saved passwords. I use gmail on my phone with the same settings&nbsp;: it works I have added this email to Outlook with same settings&nbsp;: it works. I have logged in on the webmail of the provider&nbsp;: password is untampered, emails go out&nbsp;: it works. </p><p>The only thing that suddenly doesn't work without explanation is Thunderbird... All my private email 15+ years is archived and managed in Thunderbird, so I am reluctant to switch, but if not solved very very very quickly, I will not hesitate, even though I am a bit supporter of Mozilla... </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,,DECREMM,https://support.mozilla.org/questions/1419393
1419398,2023-07-26 09:35:50 -0700,2023-07-30 04:26:12 -0700,Where can I see full headers?,"<p>Hello, I've looked at Help and not found the answer. I have View Headers/All switched on - where can i see the full headers for a message so as to report spammers? </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1593792;1593797;,Tombarkas,https://support.mozilla.org/questions/1419398
1419399,2023-07-26 09:44:13 -0700,2023-07-26 09:44:13 -0700,How to resize Subject width column?,<p>How to resize Subject width column?  </p><p>too much space on the left </p>,customize;,thunderbird,customize-controls-options-and-add-ons,en-US,,sihabudienmalikulakbar,https://support.mozilla.org/questions/1419399
1419402,2023-07-26 09:56:23 -0700,2023-07-28 11:52:12 -0700,Save attachments that all have the same name - Thunderbird wants to overwrite,"<p>Hello, I have a few emails in Thunderbird with 50 attachments each and I want to save those attachments locally. However all attachments do have exactly the same name, thus when I click ""Save all"" then Thunderbird will ask me 49 times if I want to replace the existing file. </p><p>I asked the sender if he can create different names but he says it's impossible with the mailer he is using (which is Gmail. I am not using Gmail.) </p><p>What can I do? I need the those files locally to further process them. </p>",other;,thunderbird,other,en-US,1593018;1593046;1593236;1593440;1593482;,gregor12,https://support.mozilla.org/questions/1419402
1419403,2023-07-26 10:18:45 -0700,2023-07-26 10:18:45 -0700,gibberish in some but not all incoming e-mails,"<p>I have version 115.0.1 Thunderbird both on a desktop and a laptop. Incoming e-mails are stored in a local directory.  Some of the incoming e-mails that are perfectly displayed on my laptop appear either without any text, or have gibberish text or the text is replaced by a weblink unknown to me. If I send the same mails from my laptop to my own e-mail account the messages are readable on my dektop. In contrast if I forward the corrupted messages to my webmail account they appear corrupted on my laptop. Hence the messages seem to get corrupted only when they are viewed on my laptop. </p><p>This affect only a subset (5-10%) of the incoming mails. The settings appear the same on my laptop and desktop, hence I am completely puzzled. Can anyone help with this problem? </p>",other;,thunderbird,other,en-US,,attila.toth,https://support.mozilla.org/questions/1419403
1419404,2023-07-26 10:22:01 -0700,2023-07-26 10:22:01 -0700,Teams icon in Thunderbird,<p>I accidentally get teams icon in my Thunderbird but after close it I can't get it again. How to do this? </p>,customize;,thunderbird,customize-controls-options-and-add-ons,en-US,,ted60410,https://support.mozilla.org/questions/1419404
1419409,2023-07-26 11:14:34 -0700,2023-07-26 11:14:34 -0700,Can't Send Emails    7/26/23,"<p>I sent emails this morning and all of a sudden they won't send.  I AM receiving emails.  Desktop use.  Spectrum is internet provider and they confirmed that my settings are correct.  Can send and receive on both phone and Spectrum webmail site.  Problem appears to be only with desktop program.  Have updated Thunderbird to most recent version.  Norton antivirus is in tact.   </p><p>Is Thunderbird server having problems??  (essentially, is this a ""you"" problem that's hanging me up or is it my box?) </p>",other;,thunderbird,other,en-US,,peicw,https://support.mozilla.org/questions/1419409
1419410,2023-07-26 11:40:45 -0700,2023-07-27 04:18:33 -0700,Inability to send emails from my Thunderbird account,"<p>I am unable to send emails from my Thunderbird email account. There is no ""dashboard"" or options bar displayed when I hit ""reply"" to a message. Nor is there such an options bar to create emails. </p><p>This is worrisome. </p><p>Please advice. </p>",windows-7;desktop;other;firefox-1150;firefox-11502;,thunderbird,emails-thunderbird,en-US,1593023;1593164;,verdelagge,https://support.mozilla.org/questions/1419410
1419411,2023-07-26 11:46:03 -0700,2023-07-26 11:46:03 -0700,Exact Text Search in Thunderbird,"<p>I'm trying to find all emails containing the text ""Maine"" (the US state).  Thunderbird unhelpfully assumes I want also all mails containing ""main"" (without the ""e"", capitalized or not).  I tried putting ""Maine"" in quotes but that made no difference.   </p><p>Any suggestions? </p><p>Neal </p>",other;,thunderbird,other,en-US,,nealjo384,https://support.mozilla.org/questions/1419411
1419412,2023-07-26 11:47:50 -0700,2023-07-26 13:51:07 -0700,Email issues,<p>I receive but cannot send emails. </p>,other;,thunderbird,other,en-US,1593043;,dmhlaw,https://support.mozilla.org/questions/1419412
1419413,2023-07-26 11:50:34 -0700,2023-07-28 10:31:41 -0700,Thunderbird profile cannot be loaded.         error From firefox,<p>Every time I try to email a link from firefox this error comes up? Thunderbird profile cannot be loaded. </p>,desktop;other;windows-10;firefox-1150;,thunderbird,tips-and-tricks,en-US,1593047;1593348;1593467;,GeneWo,https://support.mozilla.org/questions/1419413
1419414,2023-07-26 12:02:01 -0700,2023-07-26 12:02:01 -0700,Eliminazione mail,"<p>Buongiorno, ho da poco installato questo bellissimo client e lo sto studiando un po’, volevo sapere come si può fare, se si può fare, per evitare che una volta eliminata una mail aperta si apra automaticamente la successiva. Preferirei, se possibile, tornare all’elenco delle mail.  Ringrazio fin da ora chi vorrà rispondermi. </p>",other;,thunderbird,other,it,,08.schede_certo,https://support.mozilla.org/questions/1419414
1419416,2023-07-26 12:10:18 -0700,2023-07-30 06:16:50 -0700,would it be possible to have a button clear the screen so only unread emails show?,<p><strong>Just wondering if there could be a button the refresh the screen and clear out anything except unread emails. all other email accounts would be closed.  just make a clear screen thanks</strong> </p>,customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1593791;1593813;1593818;,buddynfo1,https://support.mozilla.org/questions/1419416
1419418,2023-07-26 12:17:57 -0700,2023-07-28 11:53:14 -0700,Thunderbird,"<p>Hello volunteers -- I downloaded Thunderbird to a newer iMac.  The Input messages and folders from my laptop appeared fine, but the addresses look like they are from Contacts rather than the laptop Address Book, i.e., names, phone numbers and postal addresses, but not email addresses.  The first image (screenshot from an Apple laptop) is what I want; the second is what I got on the iMac. Is someone able to help me with this? Thanks very much, Susan </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1593182;1593474;1593485;,susan.j.eggers,https://support.mozilla.org/questions/1419418
1419419,2023-07-26 12:25:56 -0700,2023-07-30 04:11:31 -0700,Links,"<p>I can receive links in my emails, but I am not able to open them. Is there a setting to turn this on or off?  Thank you </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1593789;,dambill,https://support.mozilla.org/questions/1419419
1419421,2023-07-26 12:39:01 -0700,2023-07-26 13:21:35 -0700,"My Calendar shows today as Wednesday 28, 2023 when today is Wednesday 26, 2023 how to fix","<p>Why after checking the the proper year, does my calendar show today as Wednesday 7-28-23 when it is Wednesday 7-26-23.  How to fix that? </p>",calendar;,thunderbird,calendar,en-US,1593036;,bmazak,https://support.mozilla.org/questions/1419421
1419423,2023-07-26 13:25:48 -0700,2023-07-26 13:25:48 -0700,per conto di come eliminarlo,<p>Buonasera mettendo nel campo ricerca Aruba che e la mia posta pec mi compare una dicitura ==per conto di e un indirizzo di posta pec di una societa con la quale ho collaborato perche succede vuol dire che vedono la mia posta </p>,other;,thunderbird,other,en-US,,pollame2009,https://support.mozilla.org/questions/1419423
1419424,2023-07-26 13:25:53 -0700,2023-07-26 23:51:10 -0700,Konfigurace (založení) účtu Thunderbird,"<p>Při zakládání účtu se objeví hláška: <strong>Server příchozí pošty už existuje. </strong> (<a href=""http://IMAP.volny.cz"" rel=""nofollow"">IMAP.volny.cz</a>). Účet nejde založit, ale není žádná rada jak dál. Může mi prosím někdo poradit? </p><p>Děkuji moc Zdeněk brejsa@volny.cz </p>",privacy-and-security_1;,thunderbird,privacy-and-security-settings,cs,1593129;,brejsa,https://support.mozilla.org/questions/1419424
1419428,2023-07-26 14:10:09 -0700,2023-07-27 03:51:47 -0700,Inability to send emails from my cox.net account using Thuderbird,"<p>I use both Thunderbird and Outlook for my <a href=""http://cox.net"" rel=""nofollow"">cox.net</a> email account.  I can receive incoming emails using Thunderbird but cannot send emails, and I can both receive and send emails using Outlook.  The server settings are identical for both Thunderbird and Outlook - imap with STARTTLS and port 993 and smtp with STARTTLS and port 587.  When Thunderbird is unable to send an email, I get a balloon that indicates that the smtp server cannot recognize my email address, which is hklesserjr@cox.net. </p>",privacy-and-security_1;,thunderbird,privacy-and-security-settings,en-US,1593157;,hklesserjr,https://support.mozilla.org/questions/1419428
1419431,2023-07-26 15:13:18 -0700,2023-08-03 09:19:16 -0700,TB E-mail dissapiring and duplicate folders after migrating to a new PC,"<p>Hi, I recently moved to a new computer (win 10 to win 10). I wanted to transfer all of my e-mails, folders and accounts/settings, and plugins. </p><p>Initially, I tried using the good old mozbackup (yeah I know it isn't supported but last year I was able to use it without any issues on a laptop I took with me for a trip). It didn't really work well this time. It is a very big backup - 34GB (with over 140GB on disk size which is strange). </p><p>So I tried to start over, deleted all the accounts, created a new default account, and copied the Thunderbird folder from the old PC to the new one in its entirety to the new computer. </p><p>It seemed to work but after looking at my folders (I use quickfolders) I see that many of the older folders (which do work fine on the old PC) are now empty and after the restart, they are also duplicated (again not all just the older ones - not sure why these are affected and not the new ones). </p><p>How do I solve this issue? (I looked around and there are many suggestions but not too many success stories). </p><p>Iddo </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1593162;1593188;1593200;1593201;1593817;1593821;1593822;1594203;1594653;1594779;,zorg44,https://support.mozilla.org/questions/1419431
1419434,2023-07-26 15:54:32 -0700,2023-07-30 04:06:23 -0700,Unable to write the email to the mailbox,"<p>As of version Thunderbird v102.13.0 (32 bit) and after upgrading to v102.13.1 I get an error after downloading emails from my gmail account: </p><p>""Unable to write the email to the mailbox. Make sure the file system allows you write privileges, and you have enough disk space to copy the mailbox."" </p><p>I've been using Thunderbird for maybe 20 years now &amp; on this PC since I built it over 3 years ago, this is a new problem that I have not seen before. </p><p>Thunderbird is now useless to me. When it connects it starts downloading emails, gets so far &amp; stops with this error. It's now 5:50PM and the most recent email it has is from 07:35 AM this morning. It keeps downloading the same ones over &amp; over again, always stopping at the same one with the same error. </p><p>This app is now utterly useless to me. </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1593787;,sgfarish,https://support.mozilla.org/questions/1419434
1419436,2023-07-26 16:08:34 -0700,2023-07-26 23:21:29 -0700,"Thousands of duplicates in ""inbox"" only... HELP!","<p>Don't know what else I could say more than what's in subject. Tried deleting all emails in inbox can't do it. Thunderbird freezes up. There's 45,000 emails in inbox suddenly. Have combed and read comments seems no help anywhere. Anybody please help. </p>",other;,thunderbird,other,en-US,1593125;,liteman,https://support.mozilla.org/questions/1419436
1419446,2023-07-26 20:58:44 -0700,2023-07-26 20:58:44 -0700,Cannot disable keyboard shortcuts on MacOS,"<p>Hi, I'm trying to use the tbkeys addon to make navigating Thunderbird with my keyboard easier, however in the process of setting stuff up I stumbled across a native Thunderbird issue. </p><p>If I go to the MacOS System Preferences -&gt; Keyboard -&gt; Keyboard shortcuts, and I override default shortcuts i.e. Message-&gt;Mark-&gt;As Junk from the default J to control+command+shift+option+F12 (basically just trying to disable it by using a key combination I'll never hit), hitting J in Thunderbird still marks the current message as junk. This still happens after a Thunderbird restart with all addons disabled. This basically prevents me from customizing the keybinds with the tbkeys addon and makes Thunderbird a lot less useful to me. </p><p>If there's a way to truly disable/change keybinds within Thunderbird itself, I'd happily go in that direction, but I couldn't find any documentation on it. tbkeys seemingly ""prevent defaults"" the keybinds you specify, however that seems to fall apart if you hold the key down. Regardless, I think that disabling or changing the keybinds without needing an addon should be a native Thunderbird feature. </p><p>Any help would be greatly appreciated, thank you! </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,,wilhueb,https://support.mozilla.org/questions/1419446
1419449,2023-07-26 21:43:17 -0700,2023-07-27 03:55:01 -0700,Thunderbird,"<p>Hi I have been using Thunderbird as my email client, which has worked fine. However, after an automatic update of Thunderbird, all my ""historical"" emails have disappeared and no longer show in my inbox or folders. I located the pop3 directory in roaming/appdata/thunderbird, but have not been able to import the mail file or the directory using either the import feature in thunderbird or the installed importexporttools ng. </p><p>I appreciate your help to retrieve my emails. </p><p>Barry Borman </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1593158;,b.borman,https://support.mozilla.org/questions/1419449
1419452,2023-07-26 23:16:02 -0700,2023-07-28 20:56:38 -0700,Abrir mensajes en conversación no funciona en Thunderbird 115.0.1 Supernova,"<p>Buenos días, Desde la actualizción de Thunderbird a su versión 115.0.1 Supernova, la opción de ""Abrir mensajes en conversación"" para mostrar todos los mensajes con el mismo asunto, NO funciona, abre una ventana en blanco, sin resultados. Eliminé manualmente los archivos global-messages-db.sqlite y global-messages-db.sqlite.journal, para que generara de nuevo esas bases de datos, pero a pesar de todo, los mensajes en conversación no se muestran. ¿Alguien sabe cómo solucionarlo? El Thunderbird lo tengo instalado sobre un Windows 10 Pro de 64 bits, actualizado a su versión 22H2. Muchas gracias por la ayuda. Saludos, Enric Barcelona. </p>",other;,thunderbird,other,es,1593562;,kin.bcn,https://support.mozilla.org/questions/1419452
1419453,2023-07-26 23:18:52 -0700,2023-07-27 06:32:58 -0700,View full headers,"<p>Hello, I’ve looked through help, but not found anything. How do I view and select all headers to report spam? I have View/headers/all selected, but don’t see any. </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1593126;1593183;,Tombarkas,https://support.mozilla.org/questions/1419453
1419454,2023-07-26 23:22:49 -0700,2023-07-28 20:33:51 -0700,Convertir el mensaje a... ya no está disponible en Thunderbird 115.0.1 Supernova,"<p>Buenos días, </p><p>La opción de ""Convertir el mensaje a..."" para poder convertir un mensaje de correo a una tarea o evento en Thunderbird, ha desaparecido con la actualización a la versión 115.0.1 Supernova. </p><p>Esta opción era muy apreciada, ya que podías convertir un simple correo en un evento o tarea programada para un día y hora de manera que no tenías que copiar y pegar los datos del e-mail en la tarea o evento, para tenerlo en el Calendario. </p><p>Esta opción de ""Convertir el mensaje a..."" ¿se puede activar de nuevo? ¿está ahora en otro punto del menú? ¿por qué no sale en el menú contextual cuando seleccionas un mensaje? </p><p>Gracias por vuestros comentarios. </p><p>Saludos, Enric Barcelona </p>",other;,thunderbird,other,es,1593559;,kin.bcn,https://support.mozilla.org/questions/1419454
1419456,2023-07-26 23:54:49 -0700,2023-07-28 02:58:40 -0700,"Thunderbirdet használtam, de nem működik 3 napja. Támogatást kér, de hitelkártyám nincs, csak banki átutalással tudok fizetni",<p><strong>félkövér szöveg</strong> </p>,fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,hu,1593134;1593410;,csorimari,https://support.mozilla.org/questions/1419456
1419457,2023-07-27 00:49:59 -0700,2023-07-27 00:49:59 -0700,Thunderbird - MsTeams integration,"<p>Hi  I'm using Thunderbird 102.13 with ""Owl for Exchange"" add-on , on a Ubuntu 20.04 LTS laptop  I also have the MsTeam App installed on the same machine  </p><p>Since a few weeks/months, I have seen in the left vertical toolbar of Thunderbird, appearing the icon of MsTeams  Don't know if it's due to the Owl add-on or if it's native to Thunderbird  </p><p>The other day, I finally give it a try ... and I like it  It open the App (from the installed version??) in one tab of Thunderbird, avoiding to open another application Everything works fine, except a little annoying problem which almost ruin the experience&nbsp;: I have no notification when someone try to contact me in the chat&nbsp;!  </p><p>The notification works with (external) the App (a little bit too much&nbsp;! )  </p><p>Is there a way to have a notification coming from MsTeams embedded in Thunderbird&nbsp;? </p><p>Thanks in advance for your help  Best regards </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,,ericc.eu,https://support.mozilla.org/questions/1419457
1419458,2023-07-27 00:52:13 -0700,2023-07-27 00:52:13 -0700,Email bubble and icon won't disappear after email being read/answered,"<p>Hello there, </p><p>I am having troubles with the newest Thunderbird 115.0.1: On Win 10 if I receive an email I get a notification bubble says ""1"" at the program bar additional I see the Thunderbird icon next to the clock bar. </p><p>If I read the email, delete it or answer it the email disappears from my inbox but the icons do not disappear. Only a refresh of the inbox make them disappearing. </p><p>Any solutions for that cosmetic ""issue""? </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,,mathias.muehlbacher,https://support.mozilla.org/questions/1419458
1419459,2023-07-27 00:55:32 -0700,2023-07-27 05:10:18 -0700,re-importing profiles /sbd files.,"<p>A complete novice, so please keep things simple. I recently changed email host/provider and was advised to back up my existing Thunderbird profile which I did. I have now an Sbd file. I want to reinstall the profile and I have used the import prompts on Thunderbird, but I dont seem to be able to import anything. </p><p>At the moment I do not have access to previous emails, addresses etc. Please advise, thanks in advance. Stuart </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1593156;1593171;1593172;1593173;1593174;,stuartmyers36,https://support.mozilla.org/questions/1419459
1419462,2023-07-27 01:26:39 -0700,2023-07-27 01:26:39 -0700,Thunderbird all blank after reboot,<p>One of my users reported all blank (please see attached photo) after Thunderbird hang up and reboot the PC several times within past few months. I needed to help him to create new profile each time.  He is using Windows 10 and Thunderbird version 102.13.0 currently. All his thunderbird profiles are on file server. I notice that he can open his problematic thunderbird profile on other desktops under his windows account.  It seems that his old profiles are working fine but not on his desktop only.  Not sure it is related to registry setting.  Anyone has similar experience&nbsp;?  Thanks&nbsp;! </p>,other;,thunderbird,other,en-US,,ns8,https://support.mozilla.org/questions/1419462
1419463,2023-07-27 01:38:59 -0700,2023-07-27 01:38:59 -0700,Calendar not showing shared calendars,"<p>I have Thunderbird 102.13.0 I can only see events for one account. I have a shared calendar with a choir which I can see on my Android phone calendar but not in Thunderbird. In Properties it says (names masked) googleapi://&lt;myemail&gt;@gmail.com/?calendar=&lt;theiremail&gt;%<a href=""http://40gmail.com"" rel=""nofollow"">40gmail.com</a> How can I fix this? Thank you. </p>",calendar;,thunderbird,calendar,en-US,,pob707,https://support.mozilla.org/questions/1419463
1419464,2023-07-27 01:50:43 -0700,2023-07-30 04:31:18 -0700,Unable to send E-mail messages,"<p>When I try to send to send an E-mail message I get the message ""The mailserver answert&nbsp;: Unable to relay without authentication.. I checked everything also by the provider the settings are OK as far as I can see. Sending mail from my G-mail account is no problem! Hoping you can help me regards P.Rensel </p>",other;,thunderbird,other,en-US,1593154;1593768;1593800;,prensel,https://support.mozilla.org/questions/1419464
1419473,2023-07-27 04:49:53 -0700,2023-07-27 04:49:53 -0700,mail damaging after transfering it to other folder,"<p>Ater transfering some mailes to other folder it gets  totaly damaged. Even adres of provider and title disapiring, and mails turn in to some random marks (attached). It not hapens often, but hapens from time to time </p>",other;,thunderbird,other,en-US,,k.golec,https://support.mozilla.org/questions/1419473
1419474,2023-07-27 05:21:18 -0700,2023-07-27 05:21:18 -0700,strong intention to exploit all information from TB locally stored files,"<p>Hi All, My Ubuntu 22.04 went wrong, but my /home folder is on a different disk partition. For me the most important are TB Tasks, because I put them much information. So my question is that: 1. How can I exploit my recorded Taks from TB file stored under my HOME directory under .thunderbird directory? It is a better and easiest option 2. If I reinstall TB latest version and later rewrite my .thuderbird directory from a backup would it get me my previously recorded Tasks? Thanks. TB version is the latest. Thanks. BR, </p><pre>L. </pre>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,,laszlo.a.toth,https://support.mozilla.org/questions/1419474
1419475,2023-07-27 06:13:42 -0700,2023-07-27 06:46:38 -0700,Thunderbird 115 won't log on to servers,"<p>I've just upgraded Thunderbird to 115.0.1 from (I think) 102. Now it fails to connect to any mail servers, either IMAP or SMTP: when trying to access mail or send it, Thunderbird just hangs and does nothing. I use Office 365. I tried deleting one of the accounts and recreating it, but it hangs at the point at which it says it's checking password. Does anyone know how I can get Thunderbird working? </p>",download-and-install_1;tb115;,thunderbird,download-install-and-migration,en-US,1593184;,HPG,https://support.mozilla.org/questions/1419475
1419476,2023-07-27 06:16:05 -0700,2023-07-27 07:50:06 -0700,Cartella che si ricrea,"<p>Salve, </p><p>uso thunderbird per gestire la casella univiersitaria. </p><p>Le email inviate da certi impiegati continuano ad essere messe da Thunderbird o dal server universitario  in una cartella che appositamente si ricrea.  </p><p>Ho provato a disinstallare thunderbird (perdendo tutti i filtri preimpostati), ma continua a succedere che si ricrei la cartella. </p><p>Per informazione, il server è all'indirizzo: <a href=""http://webmail.uniba.it"" rel=""nofollow"">webmail.uniba.it</a> </p><p>C'è qualche operazione che posso fare? </p><p>Cordiali saluti, Tommaso </p>",other;needsinfo;,thunderbird,other,it,1593196;,Qntcmn,https://support.mozilla.org/questions/1419476
1419477,2023-07-27 06:52:26 -0700,2023-07-27 07:43:12 -0700,Turn off message threading GLOBALLY for all account/folders/everything.,"<p>Hey Guys, </p><p>As the title says, I need to turn message threading off globally, for all accounts, everything. Hate is a strong work but I really hate this.&nbsp;:) </p><p>Can we just get a check box for this in the setting menu to will apply this globally *for good*? </p><p>I have tried the plethora of solutions floating around these forums, and basically they don't work. Even the official method of going FOLDER BY FOLDER and turning threading off, doesn't actually turn it off. </p><p>Many users do not want manipulation of our inbox in any way. We don't want grouping or categories or anything, we just want the inbox, in chronological order. </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1593194;,paul.seeds,https://support.mozilla.org/questions/1419477
1419478,2023-07-27 06:52:45 -0700,2023-07-27 07:30:59 -0700,Inability to send emails from my cox.net account using Thuderbird,"<p>settings for smtp server for <a href=""http://cox.net"" rel=""nofollow"">cox.net</a> account using Thunderbird server name <a href=""http://smtp.cox.net"" rel=""nofollow"">smtp.cox.net</a> port 465 but I have also tried 587 connection security STARTTLS no authentication method user name  hklesserjr </p><p>settings are the same for account using Outlook, which does allow me to send emails </p>",privacy-and-security_1;,thunderbird,privacy-and-security-settings,en-US,1593190;,hklesserjr,https://support.mozilla.org/questions/1419478
1419481,2023-07-27 07:41:17 -0700,2023-07-27 22:26:08 -0700,"Migrated from POP to IMAP, but now have empty Inbox, Outbox, Drafts, etc folders from the POP setup","<p>T'Bird 102.13 running under Linux Mint 20.3 Need to remove the old folders that remain from the POP setup (Inbox, Outbox, Drafts, etc)  all are empty (see attached image) and the IMAP setup is working correctly.  How can I remove these old , unwanted and confusing folders? Many thanks, </p>",other;,thunderbird,other,en-US,1593378;,electron1948,https://support.mozilla.org/questions/1419481
1419486,2023-07-27 08:18:47 -0700,2023-07-27 13:58:30 -0700,Corrupted inbox-file - unable to repair,"<p>Hi,  </p><p>The data for the Thunderbird files are on an external hard drive. There seems to have been a power fluctuation, which is why the hard disk went out during operation; this has now caused a corruption in the inbox file.  </p><p>Error messages kept coming that the inbox could not be compressed because of a write error.  </p><p>I then tried to back up all the mails in an extra folder, but unfortunately this only succeeded until a certain point in time (end of 2019).  I then used Thunderbird's own function to repair the folder, with the result that I could now only see one mail in the inbox - all mails after the corruption were no longer displayed.  </p><p>Fortunately, I still had a backup and was now able to restore all mails until the end of 2021. At the moment 2022 are still missing until today </p><p>I have backed up the corrupted file and would now like to try to restore the mails from 2022 to today. When I try to copy this file or open it in a conversion programme, the process seems to stop at about 40% - I suspect that this is where the corruption is.  </p><p>What options do I have now to restore the mails from 2022 to today?  </p><p>As I see it, the Thunderbird mbox files are nothing more than long text files with the contents of the mails. So I could turn the inbox file into a two-file version that only outputs everything from about 41% onwards, in order to be able to restore the remaining mails. How can I do that? </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1593292;,toxiclizard,https://support.mozilla.org/questions/1419486
