id,created,updated,title,content,creator,is_spam,num_helpful,num_unhelpful
1584780,2023-06-09 19:18:38 -0700,2023-06-09 19:18:38 -0700,,"<p>""Ctrl+B"" is the keyboard shortcut to toggle the Bookmarks Sidebar. ""Ctrl+Shift+B"" is the keyboard shortcut to toggle the Bookmarks Toolbar. ""Ctrl+Shift+O"" is the keyboard shortcut to Open the Library. </p>",cor-el,false,0,0
1584779,2023-06-09 19:11:46 -0700,2023-06-09 19:11:46 -0700,,"<p>This could be a problem with the font that is used that doesn't have glyphs for those Arabic characters. </p><p>You can right-click and select ""Inspect"" to open the built-in Inspector with this element selected. </p> <ul><li><a href=""https://firefox-source-docs.mozilla.org/devtools-user/page_inspector/how_to/open_the_inspector/"" rel=""nofollow"">https://firefox-source-docs.mozilla.org/devtools-user/page_inspector/how_to/open_the_inspector/</a> </li><li><a href=""https://firefox-source-docs.mozilla.org/devtools-user/page_inspector/how_to/examine_and_edit_html/"" rel=""nofollow"">https://firefox-source-docs.mozilla.org/devtools-user/page_inspector/how_to/examine_and_edit_html/</a> </li></ul> <p>You can check in the <b>Rules</b> tab in the right panel in the Inspector what font-family is used for selected text. You can check in the <b>Fonts</b> tab in the right panel in the Inspector what font is actually used because Firefox might be using a different font than specified by the website. </p> <ul><li><a href=""https://firefox-source-docs.mozilla.org/devtools-user/page_inspector/how_to/edit_fonts/"" rel=""nofollow"">https://firefox-source-docs.mozilla.org/devtools-user/page_inspector/how_to/edit_fonts/</a> </li></ul>",cor-el,false,0,0
1584778,2023-06-09 19:08:30 -0700,2023-06-09 19:08:30 -0700,,"<p>That would be this selector: #sync-tabs-menuitem </p> <ul><li><a href=""https://searchfox.org/mozilla-release/source/browser/base/content/browser-menubar.inc#245"" rel=""nofollow"">https://searchfox.org/mozilla-release/source/browser/base/content/browser-menubar.inc#245</a> </li></ul> <p>Add CSS code to the <b>userChrome.css</b> file in the <em>chrome</em> folder in the Firefox profile folder. </p> <hr> <pre>#sync-tabs-menuitem { display:none!important; }</pre> <hr> <p>It is not that difficult to create <b>userChrome.css</b> if you have never used it. </p><p>The first step is to open the ""Help -&gt; Troubleshooting Information"" page and find the button to access the profile folder with the random name (xxxxxxxx.default-release). </p> <ul><li><a href=""https://support.mozilla.org/en-US/kb/use-troubleshooting-information-page-fix-firefox"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/use-troubleshooting-information-page-fix-firefox</a> </li></ul> <p>You can find the button to go to the profile folder under the ""Application Basics"" section as ""Profile Folder -&gt; Open Folder"". If you click this button then you open the profile folder in the Windows File Explorer. You need to create a folder with the name <u>chrome</u> in the profile folder with the random name (name is all lowercase). In the <b>chrome</b> folder you need to create a plain text file with the name <b>userChrome.css</b> (name is case sensitive). In this userChrome.css text file you paste the text posted. On Mac you can use the TextEdit utility to create the userChrome.css file as a plain text file. </p><p>In Windows saving the file is usually the only time things get more complicated because Windows can silently add a .txt file extension and you end up with a file named <i>userChrome.css.txt</i>. To avoid this you need to make sure to select ""All files"" in the dialog to save the file in the text editor using ""Save File as"". </p><p>You need to close (Quit/Exit) and restart Firefox when you create or modify the userChrome.css file. </p><p>More info about userChrome.css/userContent.css in case you are not familiar: *<a href=""https://www.userchrome.org/what-is-userchrome-css.html"" rel=""nofollow"">https://www.userchrome.org/what-is-userchrome-css.html</a> </p> <ul><li><a href=""https://www.userchrome.org/how-create-userchrome-css.html"" rel=""nofollow"">https://www.userchrome.org/how-create-userchrome-css.html</a> </li><li><a href=""https://www.userchrome.org/firefox-changes-userchrome-css.html"" rel=""nofollow"">https://www.userchrome.org/firefox-changes-userchrome-css.html</a> </li></ul> <p>In Firefox 69 and later you need to set this pref to true on the <b>about:config</b> page to enable userChrome.css and userContent.css in the chrome folder. </p> <ul><li>about:config =&gt; toolkit.legacyUserProfileCustomizations.stylesheets = true </li><li><a href=""https://support.mozilla.org/en-US/kb/about-config-editor-firefox"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/about-config-editor-firefox</a> </li></ul>",cor-el,false,1,0
1584777,2023-06-09 18:56:53 -0700,2023-06-09 18:56:53 -0700,,"<p>Apparently this has been moved to the Thunderbird forum. </p><p>Try right clicking the folder, selecting properties and then the repair button. </p>",MattAuSupport,false,0,0
1584776,2023-06-09 18:56:10 -0700,2023-06-09 18:56:10 -0700,,"<p>You can try Firefox from the official Mozilla server if you currently use a version from the repositories of your Linux distribution to see if it behaves differently. </p> <ul><li><a href=""https://www.mozilla.org/en-US/firefox/all/#product-desktop-release"" rel=""nofollow"">https://www.mozilla.org/en-US/firefox/all/#product-desktop-release</a> </li></ul>",cor-el,false,0,0
1584775,2023-06-09 18:55:36 -0700,2023-06-09 18:55:36 -0700,,"<p>See also: </p> <ul><li><a href=""https://firefox-source-docs.mozilla.org/devtools-user/browser_toolbox/"" rel=""nofollow"">https://firefox-source-docs.mozilla.org/devtools-user/browser_toolbox/</a> </li></ul>",cor-el,false,0,0
1584774,2023-06-09 18:55:01 -0700,2023-06-09 18:55:01 -0700,,"<p>If you are talking about contact lists,  Thunderbird has supported that since about version 1. </p><p>Nested lists are still a work in progress is my understanding. </p>",MattAuSupport,false,0,0
1584773,2023-06-09 18:53:32 -0700,2023-06-09 18:53:32 -0700,,"<p>You can leave comments and submit feedback via ""Help -&gt; Share Ideas and Feedback"" or visit this website. </p> <ul><li><a href=""https://connect.mozilla.org/"" rel=""nofollow"">https://connect.mozilla.org/</a> </li></ul>",cor-el,false,0,0
1584772,2023-06-09 18:51:26 -0700,2023-06-09 18:51:26 -0700,,"<em><p>gstlouis1 <a href=""#answer-1584328"" rel=""nofollow"">said</a></p></em> <blockquote>Thanks for your reply.  I do understand this synchronization process.  </blockquote> <p>No I do not think you do,  other wise this discussion would have ended days ago. </p> <blockquote>  I think I did not initially provide enough context. </blockquote> <p>Probably not as I had to take a guess what email protocol you are using. </p> <blockquote> I am using Dovecot for IMAP, there are no external devices or software that auto delete my stuff from the trash and Dovecot has nothing that delete from trash that I know of.  </blockquote> <p>Try a quick google of doveadm expunge -A Perhaps look at this 2011 discussion.  <a href=""https://serverfault.com/questions/254588/emptying-trash-with-dovecot-imap"" rel=""nofollow"">https://serverfault.com/questions/254588/emptying-trash-with-dovecot-imap</a> Things have possibly changed to make it simpler for server admins, as I have never managed a dovecote installation I really am not able to comment on the functionality that is invoked,  but it is this concept you appear to be having difficulty with.  The server cleaning house all by itself (or at least as far as you can see) </p> <blockquote>  This apparently, after reading this thread [<a href=""https://support.mozilla.org/bm/questions/1362804|here"" rel=""nofollow"">https://support.mozilla.org/bm/questi.../1362804|here</a>] really is ThunderBird deleting from trash. </blockquote> <p>I really do not understand how you can extract that understanding from a discussion about BT IMAP servers emptying the trash if the mail is over 30days old and Thunderbired syncronising that change locally. </p> <blockquote> So this is why I posted this, to know how I can comment about this policy and that there should be an option to stop this from happening. </blockquote> <p>Sure  you can stop it,  have the Dovecote admin change the way their server ages mail and empties the trash so it meets your expectations.   Based on your statements, this is in no way related to Thunderbird. </p>",MattAuSupport,false,0,0
1584771,2023-06-09 18:50:03 -0700,2023-06-09 18:50:03 -0700,,"<em><p>robin_penny <a href=""#question-1415455"" rel=""nofollow"">said</a></p></em> <blockquote>The one big problem I have regularly with Thunderbird is losing important messages because they are hidden away in a thread. Even if I have marked them with a star this doesn't help them to be visible in my inbox. Instead I am having to guess at a suitable search term to find these messages  </blockquote> <p>What about searching for stared messages? <img src=""https://assets-prod.sumo.prod.webservices.mozgcp.net/media/uploads/images/2023-06-09-17-20-54-34fe49.png""> </p> <blockquote> (often support from Email addresses I do not normally correspond with). I realise I can (in theory) switch threading off (although this didn't seem to actually work for me), but I otherwise like the feature - once I have found the message, it's great to see the thread. </blockquote> <p>There are multiple methods to remove threading.  One uses hidden preferences to change the default for new folders.  Otherwise it is something that is managed in the sorting of the individual folder. On the menu select View &gt; Sortby &gt; unthreaded </p> <blockquote>  I would like to be able to show threads in a different colour to make them stand out in my mailbox - I realise there is a small grey symbol against threads, but this isn't very visible and doesn't seem to help. </blockquote> <p>Try tagging mail either as well as or instead of marking with a star.  If your tagged email is in a thread,  the thread when collapsed appears in the list in the tag colour. </p><p>This very old topic covers how t highlight the collapsed thread. It is a little technical,  but should still function the same. <a href=""https://support.mozilla.org/en-US/questions/1022969"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/1022969</a> </p> <blockquote> One other possibility that might be even better, is to expand threads with unread messages, but I couldn't see a way to do this either. </blockquote> <pre> Or this addon which marks the current thread read and moves to the next with unread mail. </pre> <p><a href=""https://addons.thunderbird.net/fr/thunderbird/addon/next-unread-thread/"" rel=""nofollow"">https://addons.thunderbird.net/fr/thunderbird/addon/next-unread-thread/</a> </p>",MattAuSupport,false,0,0
1584770,2023-06-09 18:40:02 -0700,2023-06-09 18:47:33 -0700,,"<p>One thing I've not tried is to delete account ""A"" and then see if I can add it back (don't want to lose that too!) </p>",ryantkoehler,false,0,0
1584769,2023-06-09 18:39:11 -0700,2023-06-09 18:39:11 -0700,,"<p>You can create a new profile with Firefox closed. </p><p><a href=""https://support.mozilla.org/en-US/kb/profile-manager-create-remove-switch-firefox-profiles"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/profile-manager-create-remove-switch-firefox-profiles</a> </p><p>See also </p><p><a href=""https://support.mozilla.org/en-US/kb/how-run-firefox-when-profile-missing-inaccessible"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/how-run-firefox-when-profile-missing-inaccessible</a> </p>",auckldr,false,0,0
1584768,2023-06-09 18:18:10 -0700,2023-06-09 18:18:10 -0700,,"<p>You may have to try a new profile.  You can create one with Firefox closed. </p><p><a href=""https://support.mozilla.org/en-US/kb/profile-manager-create-remove-switch-firefox-profiles"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/profile-manager-create-remove-switch-firefox-profiles</a> </p>",auckldr,false,0,0
1584767,2023-06-09 18:05:16 -0700,2023-06-09 18:05:16 -0700,,"<p>Menu items added by an extension are best specified using their label (menuitem[label=""xxx""], e.g. </p> <pre>menuitem[label=""View Image""] { order: -1&nbsp;;} </pre>",auckldr,false,0,0
1584766,2023-06-09 17:38:58 -0700,2023-06-09 17:45:39 -0700,,"<em><p>cor-el <a href=""#answer-1575153"" rel=""nofollow"">said</a></p></em> <blockquote>editor.use_div_for_default_newlines is one of the editor prefs that have been removed in Firefox 112. This feature now defaults to <em>div</em>. <ul><li><a href=""https://bugzilla.mozilla.org/show_bug.cgi?id=1815827"" rel=""nofollow"">1815827</a> - Get rid of unused editor prefs whose use counters were added in bug 1745895 </li></ul>   editor.css.default_length_unit  editor.hr_element.allow_to_delete_from_following_line  editor.initialize_element_before_connect  editor.positioning.offset  editor.resizing.preserve_ratio  editor.use_div_for_default_newlines  (<i>please do not comment in bug reports<br><a href=""https://bugzilla.mozilla.org/page.cgi?id=etiquette.html"" rel=""nofollow"">https://bugzilla.mozilla.org/page.cgi?id=etiquette.html</a></i>) </blockquote> <p>I'm not exactly understanding the bug chain here. Someone ran telemetry which somehow returned 0 users using the feature so the feature was removed? Considering I used it extensively the telemetry should be &gt;0. </p><p>I'm not familiar with the Bugzilla operations chain, how does one contest a feature removal without breaking the rules? </p>",suburbazine1,false,0,0
1584765,2023-06-09 17:23:05 -0700,2023-06-09 17:23:05 -0700,,"<p>This issue can be caused by corrupted cookies or blocked cookies. </p> <ul><li>check the permissions for the domain in the currently selected tab in ""Tools -&gt; Page Info -&gt; Permissions"" </li></ul> <p>If you use extensions (""3-bar"" menu button or Tools -&gt; Add-ons -&gt; Extensions) that can block content (Adblock Plus, NoScript, DuckDuckGo PE, Disconnect, Ghostery, Privacy Badger, uBlock Origin) always make sure such extensions do not block content. </p> <ul><li>make sure your extensions and filters are updated to the latest version </li><li><a href=""https://support.mozilla.org/en-US/kb/troubleshoot-extensions-themes-to-fix-problems"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/troubleshoot-extensions-themes-to-fix-problems</a> </li></ul> <p>Firefox shows a purple shield instead of a gray shield at the left end of the location/address bar in case Enhanced Tracking Protection is blocking content. </p> <ul><li>click the shield icon for more detail and possibly disable the protection </li></ul> <p>You can check the Web Console for relevant-looking messages about blocked content. </p> <ul><li><a href=""https://support.mozilla.org/en-US/kb/enhanced-tracking-protection-firefox-desktop"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/enhanced-tracking-protection-firefox-desktop</a> </li><li><a href=""https://support.mozilla.org/en-US/kb/smartblock-enhanced-tracking-protection"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/smartblock-enhanced-tracking-protection</a> </li><li><a href=""https://support.mozilla.org/en-US/kb/trackers-and-scripts-firefox-blocks-enhanced-track"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/trackers-and-scripts-firefox-blocks-enhanced-track</a> </li></ul> <hr> <p>You can try these steps in case of issues with webpages: </p><p>You can reload webpage(s) and bypass the cache to refresh possibly outdated or corrupted files. </p> <ul><li>hold down the Shift key and left-click the Reload button </li><li>press ""Ctrl + F5"" or press ""Ctrl + Shift + R"" (Windows,Linux) </li><li>press ""Command + Shift + R"" (Mac) </li></ul> <p>Clear the Cache and remove the Cookies for websites that cause problems via the ""3-bar"" Firefox menu button (Settings). </p><p>""Remove the Cookies"" for websites that cause problems: </p> <ul><li>Settings -&gt; Privacy &amp; Security<br>Cookies and Site Data: ""Manage Data"" </li></ul> <p>""Clear the Cache"": </p> <ul><li>Settings -&gt; Privacy &amp; Security<br>Cookies and Site Data -&gt; Clear Data -&gt; [X] Cached Web Content -&gt; Clear </li></ul> <ul><li><a href=""https://support.mozilla.org/en-US/kb/clear-cookies-and-site-data-firefox"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/clear-cookies-and-site-data-firefox</a> </li><li><a href=""https://support.mozilla.org/en-US/kb/how-clear-firefox-cache"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/how-clear-firefox-cache</a> </li></ul> <p>Start Firefox in <b>Troubleshoot Mode</b> to check if one of the extensions (""3-bar"" menu button or Tools -&gt; Add-ons -&gt; Extensions) or if <b>hardware acceleration</b> or if <b>userChrome.css/userContent.css</b> is causing the problem. </p> <ul><li>switch to the Default System theme: ""3-bar"" menu button or Tools -&gt; Add-ons -&gt; Themes </li><li>do NOT click the ""Refresh Firefox"" button on the Troubleshoot Mode start window </li></ul> <ul><li><a href=""https://support.mozilla.org/en-US/kb/diagnose-firefox-issues-using-troubleshoot-mode"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/diagnose-firefox-issues-using-troubleshoot-mode</a> </li><li><a href=""https://support.mozilla.org/en-US/kb/troubleshoot-extensions-themes-to-fix-problems"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/troubleshoot-extensions-themes-to-fix-problems</a> </li></ul> <ul><li><a href=""https://support.mozilla.org/en-US/kb/enhanced-tracking-protection-firefox-desktop"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/enhanced-tracking-protection-firefox-desktop</a> </li><li><a href=""https://support.mozilla.org/en-US/kb/smartblock-enhanced-tracking-protection"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/smartblock-enhanced-tracking-protection</a> </li><li><a href=""https://support.mozilla.org/en-US/kb/trackers-and-scripts-firefox-blocks-enhanced-track"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/trackers-and-scripts-firefox-blocks-enhanced-track</a> </li></ul>",cor-el,false,0,0
1584764,2023-06-09 17:18:18 -0700,2023-06-09 17:18:18 -0700,,"<p>Perhaps you could explain what hidden mode is?   It is ok, I googled this windows scripting/ Powershell command and learned that the ,0 parameter is to invoke a hidden window style. </p><p>This is most certainly not the forum to get assistance with how this windows feature works,  but I would guess that while the process start issues a hidden command of some sort it would not apply to windows opened by the process that is started. </p><p>What are you really trying to achieve here? </p>",MattAuSupport,false,0,0
1584763,2023-06-09 17:03:22 -0700,2023-06-09 17:03:22 -0700,,"<p>Firefox 109 comes with the Extensions button as the new way to manage your extensions. The Extensions button (puzzle piece icon) drop-down serves as overflow area for extensions you install, the legacy chevron (&gt;&gt;) overflow area still exists but is only used for built-in toolbar buttons as found in the Customize palette. You can click the gear icon next to an extension or use the right-click context menu to pin the extension to the toolbar (Pin to Toolbar). To (re)move the extension from the toolbar back to the Extensions button drop-down, you can use ""Unpin from Toolbar"" in the right-click context menu. </p><p>More Information: </p> <ul><li><a href=""https://support.mozilla.org/en-US/kb/extensions-button"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/extensions-button</a> </li></ul>",cor-el,false,0,0
